"id","v1_id","restaurant_owner_id","francize_id","added_by","added_at","vendor_id","printer_id","suspend_operation","suspended_at","name","address","zip","city_id","province_id","phone","email","lat","lng","disabled_by","disabled_at","active","pending","coming_soon","vacation","vacation_start","vacation_stop","suspend_ordering","suspend_ordering_start","suspend_ordering_stop","restaurant_type_id","slug","price_range","app_or_printer","contract_fee","updated_at","updated_by"
1408,549,0,0,0,"2016-02-25 13:08:34",,,"0",,"Yorgo's - Barrhaven","3780 Fallowfield Rd",,9,3,,,45.2869987,-75.7591019,,,"n","n","n","n",,,"n",,,,"",,"app",,,
1409,550,0,0,0,"2016-02-25 13:08:34",,,"0",,"New Town Chinese Food","1022 Pleasant Park Rd",,9,3,,,45.3955002,-75.6220016,,,"n","n","n","n",,,"n",,,,"",,"app",,,
1410,,0,0,0,"2016-02-25 13:08:34",,,"0",,"Via613","1577 Alta Vista Dr",,9,3,,,45.4086990,-75.6580963,,,"n","n","n","n",,,"n",,,,"",,"app",,,
1411,552,0,0,0,"2016-02-25 13:08:34",,,"0",,"Dominican Express(sold)","3018 St Joseph Blvd",,9,3,,,45.4767990,-75.5139008,,,"n","n","n","n",,,"n",,,,"",,"app",,,
1412,553,0,0,0,"2016-02-25 13:08:34",,,"0",,"Pizza Lovers Laurier","223 Laurier Ave E",,9,3,,,45.4258003,-75.6817017,,,"n","n","n","n",,,"n",,,,"",,"app",,,
1413,554,0,0,0,"2016-02-25 13:08:34",,,"0",,"Glebe Indian Cuisine","589 Bank St",,9,3,,,45.4077988,-75.6910019,,,"n","n","n","n",,,"n",,,,"",,"app",,,
1414,557,0,0,0,"2016-02-25 13:08:34",,,"0",,"Château Venus de Valleyfield (closed)","120, rue Grande-Île",,71,4,,,45.2647018,-74.1334991,,,"n","n","n","n",,,"n",,,,"",,"app",,,
1415,558,0,0,0,"2016-02-25 13:08:34",,,"0",,"Mack's Restaurant (dropped)","835, boul Yvon L'Heureux",,70,4,,,45.5806007,-73.2145996,,,"n","n","n","n",,,"n",,,,"",,"app",,,
1416,,0,0,0,"2016-02-25 13:08:34",,,"0",,"Mia Pasta - Valleyfield","1165, boul Monseigneur Langlois",,71,4,,,45.2699013,-74.1362991,,,"n","n","n","n",,,"n",,,,"",,"app",,,
1417,560,0,0,0,"2016-02-25 13:08:34",,,"0",,"Greek to go","425 McArthur Avenue",,9,3,,,45.4323006,-75.6468964,,,"n","n","n","n",,,"n",,,,"",,"app",,,
1418,562,0,0,0,"2016-02-25 13:08:34",,,"0",,"Crustini Pizza (closing out of business)","654 Montreal Rd",,9,3,,,45.4430008,-75.6408997,,,"n","n","n","n",,,"n",,,,"",,"app",,,
1419,563,0,0,0,"2016-02-25 13:08:34",,,"0",,"Hung Fatt","2108 Montreal Rd",,9,3,,,45.4481010,-75.5923004,,,"n","n","n","n",,,"n",,,,"",,"app",,,
1420,564,0,0,0,"2016-02-25 13:08:34",,,"0",,"Pizzaland (sold dropped)","239, boul St Luc",,47,4,,,45.3517990,-73.2931976,,,"n","n","n","n",,,"n",,,,"",,"app",,,
1421,565,0,0,0,"2016-02-25 13:08:34",,,"0",,"Zone Shish Taouk","501, boul du Séminaire N",,47,4,,,45.3279991,-73.2830963,,,"n","n","n","n",,,"n",,,,"",,"app",,,
1422,566,0,0,0,"2016-02-25 13:08:34",,,"0",,"Laziz Broast & Mix Grill (Dropped)","1900 Innes Rd",,9,3,,,45.4179993,-75.5960999,,,"n","n","n","n",,,"n",,,,"",,"app",,,
1423,,0,0,0,"2016-02-25 13:08:34",,,"0",,"Mr Mozzarella","5524 Manotick Main St",,9,3,,,45.2260017,-75.6855011,,,"n","n","n","n",,,"n",,,,"",,"app",,,
1424,569,0,0,0,"2016-02-25 13:08:34",,,"0",,"The Suya Spot Restaurant (dropped)","1319 Shillington Ave",,9,3,,,45.3792000,-75.7321014,,,"n","n","n","n",,,"n",,,,"",,"app",,,
1425,,0,0,0,"2016-02-25 13:08:34",,,"0",,"Mia Pasta - Les Coteaux","344, Montée du Comté",,73,4,,,45.2654991,-74.2197037,,,"n","n","n","n",,,"n",,,,"",,"app",,,
1426,572,0,0,0,"2016-02-25 13:08:34",,,"0",,"Chess Pizza","1227 Kilborn Ave",,9,3,,,45.3857002,-75.6707001,,,"n","n","n","n",,,"n",,,,"",,"app",,,
1427,573,0,0,0,"2016-02-25 13:08:34",,,"0",,"Good Taste Fusion Restaurant (CLOSED)","2701 St Joseph Blvd",,9,3,,,45.4720993,-75.5230026,,,"n","n","n","n",,,"n",,,,"",,"app",,,
1428,575,0,0,0,"2016-02-25 13:08:34",,,"0",,"Pho Lam Ici","2641, rue Masson",,20,4,,,45.5457001,-73.5764008,,,"n","n","n","n",,,"n",,,,"",,"app",,,
1429,576,0,0,0,"2016-02-25 13:08:34",,,"0",,"Just Chicken (Dropped)","4303 17 Ave SE",,68,11,,,51.0377998,-113.9729996,,,"n","n","n","n",,,"n",,,,"",,"app",,,
1430,577,0,0,0,"2016-02-25 13:08:34",,,"0",,"Catalina Pizza & Chicken (dropped)","7-5147 20 Ave SE",,68,11,,,51.0112991,-114.1090012,,,"n","n","n","n",,,"n",,,,"",,"app",,,
1431,578,0,0,0,"2016-02-25 13:08:34",,,"0",,"Restaurant Bravi (Dropped)","279, boul Jacques-Cartier",,85,4,,,45.5960999,-73.4425964,,,"n","n","n","n",,,"n",,,,"",,"app",,,
1432,579,0,0,0,"2016-02-25 13:08:34",,,"0",,"Nouilles Zen","247-C, boul D'Anjou",,76,4,,,45.3594017,-73.7235031,,,"n","n","n","n",,,"n",,,,"",,"app",,,
1433,580,0,0,0,"2016-02-25 13:08:34",,,"0",,"Coin Méchoui (Dropped)","77, boul St-Jean-Baptiste",,76,4,,,45.3624992,-73.7136002,,,"n","n","n","n",,,"n",,,,"",,"app",,,
1434,581,0,0,0,"2016-02-25 13:08:34",,,"0",,"Plato Restaurant - DROPPED","2835 - 37 St SW",,68,11,,,51.0289993,-114.1409988,,,"n","n","n","n",,,"n",,,,"",,"app",,,
1435,582,0,0,0,"2016-02-25 13:08:34",,,"0",,"La Favorita","356 Preston St",,9,3,,,45.4017982,-75.7102966,,,"n","n","n","n",,,"n",,,,"",,"app",,,
1436,583,0,0,0,"2016-02-25 13:08:34",,,"0",,"Mazaya - DROPPED","2139 33 Ave SW",,68,11,,,51.0239983,-114.1119995,,,"n","n","n","n",,,"n",,,,"",,"app",,,
1437,584,0,0,0,"2016-02-25 13:08:34",,,"0",,"Tandoori Grill - DROPPED","1101 14th St SW",,68,11,,,51.0430984,-114.0950012,,,"n","n","n","n",,,"n",,,,"",,"app",,,
1438,585,0,0,0,"2016-02-25 13:08:34",,,"0",,"Indi Express","72, rue St-Jean-Baptiste unit 123",,76,4,,,45.3615990,-73.7135010,,,"n","n","n","n",,,"n",,,,"",,"app",,,
1439,586,0,0,0,"2016-02-25 13:08:34",,,"0",,"Massa Grilladerie Grecque(dropped)","5611, av de Monkland",,20,4,,,45.4754982,-73.6229019,,,"n","n","n","n",,,"n",,,,"",,"app",,,
1440,587,0,0,0,"2016-02-25 13:08:34",,,"0",,"Au Petit Charbon closed","2480, ch de Chambly",,44,4,,,45.5242996,-73.4694977,,,"n","n","n","n",,,"n",,,,"",,"app",,,
1441,588,0,0,0,"2016-02-25 13:08:34",,,"0",,"Amir - Greenfield Park - (Dropped)","3838, boul Taschereau",,53,4,,,45.4872017,-73.4700012,,,"n","n","n","n",,,"n",,,,"",,"app",,,
1442,,0,0,0,"2016-02-25 13:08:34",,,"0",,"The Kathi Roll Express - North York","1753 Avenue Rd",,30,3,,,43.7294006,-79.4181976,,,"n","n","n","n",,,"n",,,,"",,"app",,,
1443,,0,0,0,"2016-02-25 13:08:34",,,"0",,"Aladdin Donair & Pizza","436 14 St NW",,68,11,,,51.0564003,-114.0940018,,,"n","n","n","n",,,"n",,,1,"",,"app",,,
1444,591,0,0,0,"2016-02-25 13:08:34",,,"0",,"Kim's 2 for 1 Pizza","4715 17 Ave SE",,68,11,,,51.0377998,-113.9660034,,,"n","n","n","n",,,"n",,,,"",,"app",,,
1445,592,0,0,0,"2016-02-25 13:08:34",,,"0",,"Fiazza Fresh Fired (Dropped)","86 Murray St",,9,3,,,45.4296989,-75.6936035,,,"n","n","n","n",,,"n",,,,"",,"app",,,
1446,593,0,0,0,"2016-02-25 13:08:34",,,"0",,"Saigon Pho","3722 Innes Rd",,10,3,,,45.4505005,-75.5176010,,,"n","n","n","n",,,"n",,,,"",,"app",,,
1447,594,0,0,0,"2016-02-25 13:08:34",,,"0",,"Hard Stones Grill Nepean Restaurant (dropped)","1-1 Roydon Place ",,17,3,,,45.3381996,-75.7256012,,,"n","n","n","n",,,"n",,,,"",,"app",,,
1448,595,0,0,0,"2016-02-25 13:08:34",,,"0",,"Green Chili - DROPPED","1434 17 Ave SW",,68,11,,,51.0377998,-114.0950012,,,"n","n","n","n",,,"n",,,,"",,"app",,,
1449,596,0,0,0,"2016-02-25 13:08:34",,,"0",,"Great Canadian Pizza - Shawcliffe Gate - DROPPED","643 Shawcliffe Gate SW",,68,11,,,50.9113998,-114.0759964,,,"n","n","n","n",,,"n",,,,"",,"app",,,
1450,597,0,0,0,"2016-02-25 13:08:34",,,"0",,"Butter Chicken Hut - DROPPED","643 Shawcliffe Gate SW",,68,11,,,50.9113998,-114.0759964,,,"n","n","n","n",,,"n",,,,"",,"app",,,
1451,599,0,0,0,"2016-02-25 13:08:34",,,"0",,"Nikos Pizza - DROPPED","1405 11 St SW",,68,11,,,51.0404015,-114.0889969,,,"n","n","n","n",,,"n",,,,"",,"app",,,
1452,600,0,0,0,"2016-02-25 13:08:34",,,"0",,"Papa Joe's Pizza - Bridle Path","4000 Bridle Path Dr","K1T-1Z5",9,3,"(613) 680-8484","CALLAMER@GMAIL.COM",45.3488007,-75.6460037,1,"2023-03-29 19:01:22","n","y","y","n",,,"n",,,,"papa-joes-pizza-bridle-path",0,"app",,,
1453,601,0,0,0,"2016-02-25 13:08:34",,,"0",,"Resto Delice (Dropped)","5630, Grande Allée",,53,4,,,45.4746017,-73.4428024,,,"n","n","n","n",,,"n",,,,"",,"app",,,
1454,602,0,0,0,"2016-02-25 13:08:34",,,"0",,"Le Royaume D'Angkor (Dropped)","13201, rue Sherbrooke E",,20,4,,,45.6585007,-73.5089035,,,"n","n","n","n",,,"n",,,,"",,"app",,,
1455,603,0,0,0,"2016-02-25 13:08:34",,,"0",,"Lucky Panda","3023 Cedarview Rd",,9,3,,,45.2659988,-75.7714005,,,"n","n","n","n",,,"n",,,,"",,"app",,,
1456,,0,0,0,"2016-02-25 13:08:34",,,"0",,"Basha - Beloeil","223, boul Cartier",,70,4,,,45.5535011,-73.2152023,,,"n","n","n","n",,,"n",,,,"",,"app",,,
1457,606,0,0,0,"2016-02-25 13:08:34",,,"0",,"The Newdle Bar & Bubble Tea Co ( out of business)","213 Hunter St W",,78,3,,,44.3056984,-78.3225021,,,"n","n","n","n",,,"n",,,,"",,"app",,,
1458,607,0,0,0,"2016-02-25 13:08:34",,,"0",,"Burrito Shack - Sunnyside","437 Sunnyside Ave",,9,3,,,45.3903999,-75.6929016,,,"n","n","n","n",,,"n",,,,"",,"app",,,
1459,608,0,0,0,"2016-02-25 13:08:34",,,"0",,"Pasquale's Pizzeria","511 E Genessee St",,0,0,,,0.0000000,0.0000000,,,"n","n","n","n",,,"n",,,,"",,"app",,,
1460,609,0,0,0,"2016-02-25 13:08:34",,,"0",,"Real Thaï (dropped)","415 George St N",,78,3,,,44.3063011,-78.3200989,,,"n","n","n","n",,,"n",,,,"",,"app",,,
1461,611,0,0,0,"2016-02-25 13:08:34",,,"0",,"Madoi Sushi Restaurant","437 George St",,78,3,,,44.3070984,-78.3201981,,,"n","n","n","n",,,"n",,,,"",,"app",,,
1462,612,0,0,0,"2016-02-25 13:08:34",,,"0",,"Papa Joe's Fried Chicken - Downtown","527 Bronson Ave",,9,3,,,45.4059982,-75.7025986,,,"n","n","n","n",,,"n",,,,"",,"app",,,
1463,,0,0,0,"2016-02-25 13:08:34",,,"0",,"Papa Joe's Fried Chicken - Alta Vista","1574 Walkley Rd",,9,3,,,45.3765984,-75.6479034,,,"n","n","n","n",,,"n",,,,"",,"app",,,
1464,614,0,0,0,"2016-02-25 13:08:34",,,"0",,"The Great Canadian Poutinerie (QUIT)","200 Deschamps Ave",,9,3,,,45.4367981,-75.6644974,,,"n","n","n","n",,,"n",,,,"",,"app",,,
1465,615,0,0,0,"2016-02-25 13:08:34",,,"0",,"La Dolce Vita","180 Preston St",,9,3,,,45.4062996,-75.7129974,,,"n","n","n","n",,,"n",,,,"",,"app",,,
1466,616,0,0,0,"2016-02-25 13:08:34",,,"0",,"Prince Gourmet - Market","55 Byward Market Square",,9,3,,,45.4269981,-75.6921997,,,"n","n","n","n",,,"n",,,,"",,"app",,,
1467,618,0,0,0,"2016-02-25 13:08:34",,,"0",,"The Original Spaghetti House Pizzeria - Cobourg","365 Westwood Dr",,79,3,,,43.9599991,-78.1885986,,,"n","n","n","n",,,"n",,,,"",,"app",,,
1468,620,0,0,0,"2016-02-25 13:08:34",,,"0",,"Papa Joe's Fried Chicken - Bridle Path","4000 Bridle Path Dr",,9,3,,,45.3488007,-75.6460037,,,"n","n","n","n",,,"n",,,,"",,"app",,,
1469,623,0,0,0,"2016-02-25 13:08:34",,,"0",,"Chez Villa - Gatineau","33, rue de Valcourt, unité 30",,21,4,,,45.4765015,-75.7013016,,,"n","n","n","n",,,"n",,,,"",,"app",,,
1470,624,0,0,0,"2016-02-25 13:08:34",,,"0",,"Yaseen Halal Pizza - Cyrville","1741 Cyrville Rd",,9,3,,,45.4168015,-75.6026993,,,"n","n","n","n",,,"n",,,,"",,"app",,,
1471,626,0,0,0,"2016-02-25 13:08:34",,,"0",,"The Original Spaghetti House - Lakefield","150 Queen St",,80,3,,,44.4290009,-78.2673035,,,"n","n","n","n",,,"n",,,,"",,"app",,,
1472,627,0,0,0,"2016-02-25 13:08:34",,,"0",,"The Original Spaghetti House - Peterborough","512 George St",,78,3,,,44.2891998,-78.3172989,,,"n","n","n","n",,,"n",,,,"",,"app",,,
1473,628,0,0,0,"2016-02-25 13:08:34",,,"0",,"The Corned Beef Hut (dropped)","476 Brant St",,82,3,,,43.3270988,-79.7998962,,,"n","n","n","n",,,"n",,,,"",,"app",,,
1474,629,0,0,0,"2016-02-25 13:08:34",,,"0",,"Prince Gourmet - Innes","3848 Innes Rd",,9,3,,,45.4514008,-75.5152969,,,"n","n","n","n",,,"n",,,,"",,"app",,,
1475,630,0,0,0,"2016-02-25 13:08:34",,,"0",,"Restaurant Étoile de Chambly (Dropped)","6075, ch de Chambly",,53,4,,,45.4981995,-73.4064026,,,"n","n","n","n",,,"n",,,,"",,"app",,,
1476,631,0,0,0,"2016-02-25 13:08:34",,,"0",,"Papa's Pizzaland - Port Hope (Dropped)","113 Peter St",,81,3,,,43.9500008,-78.2830963,,,"n","n","n","n",,,"n",,,,"",,"app",,,
1477,633,0,0,0,"2016-02-25 13:08:34",,,"0",,"Grillers Pizza & Wings","253 West St N",,83,3,,,44.6170006,-79.4269028,,,"n","n","n","n",,,"n",,,,"",,"app",,,
1478,635,0,0,0,"2016-02-25 13:08:34",,,"0",,"The Pizza Junction","98 Dunlop St E",,84,3,,,44.3894005,-79.6865997,,,"n","n","n","n",,,"n",,,,"",,"app",,,
1479,636,0,0,0,"2016-02-25 13:08:34",,,"0",,"Spice Indian Cuisine & Wine Bar (closed)","16 Dunlop St E",,84,3,,,44.3893013,-79.6894989,,,"n","n","n","n",,,"n",,,,"",,"app",,,
1480,637,0,0,0,"2016-02-25 13:08:34",,,"0",,"Tops In Pizza","276 Memorial Ave",,83,3,,,44.5964012,-79.4242020,,,"n","n","n","n",,,"n",,,,"",,"app",,,
1481,638,0,0,0,"2016-02-25 13:08:34",,,"0",,"Great Canadian Pizza - 17 Ave (DROPPED)","503 17 Ave SW",,68,11,,,50.9113998,-114.0759964,,,"n","n","n","n",,,"n",,,,"",,"app",,,
1482,639,0,0,0,"2016-02-25 13:08:34",,,"0",,"Papa's Pizzaland - Peterborough (Dropped)","2695 Marsdale Rd",,78,3,,,44.2966003,-78.3003998,,,"n","n","n","n",,,"n",,,,"",,"app",,,
1483,,0,0,0,"2016-02-25 13:08:34",,,"0",,"Lotus Chinese Food","5-3780 Fallowfield Rd ",,9,3,,,45.2869987,-75.7591019,,,"n","n","n","n",,,"n",,,,"",,"app",,,
1484,,0,0,0,"2016-02-25 13:08:34",,,"0",,"Galo Piri Piri","40 prom du portage",,21,4,,,45.4249992,-75.7198029,,,"n","n","n","n",,,"n",,,,"",,"app",,,
1485,,0,0,0,"2016-02-25 13:08:34",,,"0",,"Pho La Express","79 Montreal Rd",,9,3,,,45.4338989,-75.6673965,,,"n","n","n","n",,,"n",,,,"",,"app",,,
1486,645,0,0,0,"2016-02-25 13:08:34",,,"0",,"Asian Stars Restaurant","1380 Clyde Ave, Unit B",,9,3,,,45.3596001,-75.7393036,,,"n","n","n","n",,,"n",,,,"",,"app",,,
1487,,0,0,0,"2016-02-25 13:08:34",,,"0",,"Prince Gourmet - Cyrville","1750 Innes Rd",,9,3,,,45.4164009,-75.6006012,,,"n","n","n","n",,,"n",,,,"",,"app",,,
1488,649,0,0,0,"2016-02-25 13:08:34",,,"0",,"Prince Gourmet - Ogilvie ","2177 Ogilvie Rd",,9,3,,,45.4448013,-75.5949020,,,"n","n","n","n",,,"n",,,,"",,"app",,,
1489,650,0,0,0,"2016-02-25 13:08:34",,,"0",,"Prince Gourmet - open in May","Elgin street",,9,3,,,45.4319000,-75.6100006,,,"n","n","n","n",,,"n",,,,"",,"app",,,
1490,651,0,0,0,"2016-02-25 13:08:34",,,"0",,"Royal Thai Cuisine","62 Maple Ave",,84,3,,,44.3899002,-79.6921005,,,"n","n","n","n",,,"n",,,,"",,"app",,,
1491,652,0,0,0,"2016-02-25 13:08:34",,,"0",,"Pho Bo Ga Truc","275 Bank St",,9,3,,,45.4156990,-75.6964035,,,"n","n","n","n",,,"n",,,,"",,"app",,,
1492,,0,0,0,"2016-02-25 13:08:34",,,"0",,"Fuji Yama Japanese Restaurant","908 17 Ave SW",,68,11,,,51.0379982,-114.0820007,,,"n","n","n","n",,,"n",,,,"",,"app",,,
1493,656,0,0,0,"2016-02-25 13:08:34",,,"0",,"Just Wok","2138 St Joseph Blvd",,10,3,,,45.4667015,-75.5345001,,,"n","n","n","n",,,"n",,,,"",,"app",,,
1494,657,0,0,0,"2016-02-25 13:08:34",,,"0",,"Thai Coconut","1390 Prince of Wales Dr",,9,3,,,45.3693008,-75.7033997,,,"n","n","n","n",,,"n",,,,"",,"app",,,
1495,,0,0,0,"2016-02-25 13:08:34",,,"0",,"Carmello's Italian Restaurant & Bar","300 Sparks St",,9,3,,,45.4193993,-75.7045975,,,"n","n","n","n",,,"n",,,,"",,"app",,,
1496,660,0,0,0,"2016-02-25 13:08:34",,,"0",,"Fresh Pho U","58 Dunlop St E",,84,3,,,44.3893013,-79.6869965,,,"n","n","n","n",,,"n",,,,"",,"app",,,
1497,661,0,0,0,"2016-02-25 13:08:34",,,"0",,"Pizza by Adonis","19 Concession St",,86,3,,,44.2416992,-76.4954987,,,"n","n","n","n",,,"n",,,,"",,"app",,,
1498,662,0,0,0,"2016-02-25 13:08:34",,,"0",,"Lucky Bamboo","3175 Rutherford Rd, Unit G34",,87,3,,,43.8284988,-79.5382004,,,"n","n","n","n",,,"n",,,,"",,"app",,,
1499,663,0,0,0,"2016-02-25 13:08:34",,,"0",,"Nowshak Restaurant ( dropped)","3175 Rutherford Rd, Unit 74",,87,3,,,43.8284988,-79.5382004,,,"n","n","n","n",,,"n",,,,"",,"app",,,
1500,664,0,0,0,"2016-02-25 13:08:34",,,"0",,"Silver Spoon HOLD","1775 Carling Ave",,0,0,,,0.0000000,0.0000000,,,"n","n","n","n",,,"n",,,,"",,"app",,,
1501,665,0,0,0,"2016-02-25 13:08:34",,,"0",,"Tonimoes - Inuvik  (closed)","185 Mackenzie Rd",,89,24,,,68.3566971,-133.7209930,,,"n","n","n","n",,,"n",,,,"",,"app",,,
1502,666,0,0,0,"2016-02-25 13:08:34",,,"0",,"Tonimoes - Whitehorse","101 Main St",,88,23,,,60.7478981,-135.1430054,,,"n","n","n","n",,,"n",,,,"",,"app",,,
1503,668,0,0,0,"2016-02-25 13:08:34",,,"0",,"Chalet de Hull - (Stalled)","",,0,0,,,0.0000000,0.0000000,,,"n","n","n","n",,,"n",,,,"",,"app",,,
1504,669,0,0,0,"2016-02-25 13:08:34",,,"0",,"iCook Pho You","2006 Robertson Rd",,9,3,,,45.3238983,-75.8271027,,,"n","n","n","n",,,"n",,,,"",,"app",,,
1505,670,0,0,0,"2016-02-25 13:08:34",,,"0",,"Reginos Pizza","411 McArthur Ave ",,9,3,,,45.4323006,-75.6485977,,,"n","n","n","n",,,"n",,,,"",,"app",,,
1506,,0,0,0,"2016-02-25 13:08:34",,,"0",,"Ceylonta - Carling","2920 Carling Ave",,9,3,,,45.3569984,-75.8006973,,,"n","n","n","n",,,"n",,,,"",,"app",,,
1507,672,0,0,0,"2016-02-25 13:08:34",,,"0",,"The Wok","1896 Prince of Wales Dr",,9,3,,,45.3536987,-75.7048035,,,"n","n","n","n",,,"n",,,,"",,"app",,,
1508,673,0,0,0,"2016-02-25 13:08:34",,,"0",,"Chez Villa - Buckingham","486 B Avenue de Buckingham",,93,4,,,45.5872002,-75.4168015,,,"n","n","n","n",,,"n",,,,"",,"app",,,
1509,683,0,0,0,"2016-02-25 13:08:34",,,"0",,"Pizza Maisonneuve","574, boul Saint-Joseph",,21,4,,,45.4499016,-75.7359009,,,"n","n","n","n",,,"n",,,,"",,"app",,,
1510,684,0,0,0,"2016-02-25 13:08:34",,,"0",,"The Mongolian Village","1980 Ogilvie Rd",,9,3,,,45.4319000,-75.6100006,,,"n","n","n","n",,,"n",,,,"",,"app",,,
1511,686,0,0,0,"2016-02-25 13:08:34",,,"0",,"Wandee Thai Cuisine Sept 2022","40 Beech St","K1S-4M8",9,3,"(613) 237-1641","noemail@noemail.ca",45.4011993,-75.7073975,40,"2022-10-14 13:50:37","n","y","y","n",,,"n",,,4,"wandee-thai-cuisine",0,"app",,,
1512,,0,0,0,"2016-02-25 13:08:34",,,"0",,"Merivale Noodle House","1519 Merivale Rd",,9,3,,,45.3566017,-75.7368011,,,"n","n","n","n",,,"n",,,,"",,"app",,,
1513,688,0,0,0,"2016-02-25 13:08:34",,,"0",,"Palki Cuisine of India","1060 Ogilvie Rd",,9,3,,,45.4247017,-75.6352997,,,"n","n","n","n",,,"n",,,,"",,"app",,,
1514,692,0,0,0,"2016-02-25 13:08:34",,,"0",,"Sopranos Pizza Ottawa","169 York St ",,9,3,,,45.4300003,-75.6892014,,,"n","n","n","n",,,"n",,,,"",,"app",,,
1515,694,0,0,0,"2016-02-25 13:08:34",,,"0",,"Thai to Go","3-701 Eagleson Rd",,4,3,,,45.2878990,-75.8677979,,,"n","n","n","n",,,"n",,,,"",,"app",,,
1516,695,0,0,0,"2016-02-25 13:08:34",,,"0",,"Light of India","730 Bank St","K1S 2G3",9,3,"(613) 563-4411","no@no.ca",45.4040985,-75.6891022,44,"2022-03-23 16:58:48","n","y","y","n",,,"n",,,2,"light-of-india",0,"app",,,
1517,696,0,0,0,"2016-02-25 13:08:34",,,"0",,"Hometown Sports and Grill","1525 Banks Street",,9,3,,,45.3809013,-75.6688004,,,"n","n","n","n",,,"n",,,,"",,"app",,,
1518,697,0,0,0,"2016-02-25 13:08:34",,,"0",,"Burrito Shack - Bank","775 Bank St",,9,3,,,45.4035988,-75.6885986,,,"n","n","n","n",,,"n",,,,"",,"app",,,
1519,698,0,0,0,"2016-02-25 13:08:34",,,"0",,"Falafoul Gourmet (closed )","2950 Bank Street",,9,3,,,45.3462982,-75.6260986,,,"n","n","n","n",,,"n",,,,"",,"app",,,
1520,699,0,0,0,"2016-02-25 13:08:34",,,"0",,"Host India","622 Montreal Rd",,9,3,,,45.4424019,-75.6417007,,,"n","n","n","n",,,"n",,,,"",,"app",,,
1521,,0,0,0,"2016-02-25 13:08:34",,,"0",,"Colonnade Pizza - Merivale Road","1463 Merivale Rd",,9,3,,,45.3605995,-75.7330017,,,"n","n","n","n",,,"n",,,,"",,"app",,,
1522,701,0,0,0,"2016-02-25 13:08:34",,,"0",,"Rangoli","2491 St-Joseph Blvd",,10,3,,,45.4700012,-75.5272980,,,"n","n","n","n",,,"n",,,,"",,"app",,,
1523,703,0,0,0,"2016-02-25 13:08:34",,,"0",,"Papa Pizza - Val-des-Monts","1797, rte du Carrefour",,90,4,,,45.5932999,-75.6173019,,,"n","n","n","n",,,"n",,,,"",,"app",,,
1524,,0,0,0,"2016-02-25 13:08:34",,,"0",,"Bilal Halal Pizza - Yaseen Pizza","250 Centrum Blvd",,10,3,,,45.4803009,-75.5106964,,,"n","n","n","n",,,"n",,,,"",,"app",,,
1525,705,0,0,0,"2016-02-25 13:08:34",,,"0",,"Asian Dragon (Backed out)","3777 Strandherd Dr",,9,3,,,45.2681007,-75.7494965,,,"n","n","n","n",,,"n",,,,"",,"app",,,
1526,706,0,0,0,"2016-02-25 13:08:34",,,"0",,"Sushi Enshoku","57 chemin de la grande-cote",,91,4,,,45.6188011,-73.8135986,,,"n","n","n","n",,,"n",,,,"",,"app",,,
1527,707,0,0,0,"2016-02-25 13:08:34",,,"0",,"New Hong Kong","1433 Woodroffe Ave",,9,3,,,45.3422012,-75.7555008,,,"n","n","n","n",,,"n",,,,"",,"app",,,
1528,708,0,0,0,"2016-02-25 13:08:34",,,"0",,"Pho Bo Ga King - Merivale ","1-1234 Merivale Road",,9,3,,,45.3707008,-75.7332993,,,"n","n","n","n",,,"n",,,,"",,"app",,,
1529,709,0,0,0,"2016-02-25 13:08:34",,,"0",,"A Plus Sushi","202 Bank St",,9,3,,,45.4174995,-75.6984024,,,"n","n","n","n",,,"n",,,,"",,"app",,,
1530,,0,0,0,"2016-02-25 13:08:34",,,"0",,"Patricio's 2 For 1 Pizza","824  Mountain Rd",,92,6,,,46.0758018,-64.8042984,,,"n","n","n","n",,,"n",,,,"",,"app",,,
1531,711,0,0,0,"2016-02-25 13:08:34",,,"0",,"The Beer Man","427 Mcarthur Ave","K1K-1G5",9,3,"(613) 852-6693","noemail@noemail.com",45.4215012,-75.6971970,44,"2022-02-14 20:31:08","n","y","y","n",,,"n",,,4,"the-beer-man",0,"app",,,
1532,712,0,0,0,"2016-02-25 13:08:34",,,"0",,"Pizza Lovers Hunt Club","800 Hunt Club Road",,9,3,,,45.3443985,-75.6663971,,,"n","n","n","n",,,"n",,,,"",,"app",,,
1533,713,0,0,0,"2016-02-25 13:08:34",,,"0",,"Fusion House (closed)","1947 Bank Street",,9,3,,,45.3670006,-75.6611023,,,"n","n","n","n",,,"n",,,,"",,"app",,,
1534,714,0,0,0,"2016-02-25 13:08:34",,,"0",,"Phu-Yen Restaurant","700 March Rd",,9,3,,,45.3497009,-75.9248962,,,"n","n","n","n",,,"n",,,,"",,"app",,,
1535,715,0,0,0,"2016-02-25 13:08:34",,,"0",,"Fusion House Kanata","5507 Hazeldean Rd",,9,3,,,45.2896996,-75.9024963,,,"n","n","n","n",,,"n",,,,"",,"app",,,
1536,716,0,0,0,"2016-02-25 13:08:34",,,"0",,"Egg Roll Factory","261 Centrepointe drive","K2G 6E8",9,3,"(613) 226-3888","noemail@noemail.ca",45.3391991,-75.7713013,44,"2022-02-28 18:42:07","n","y","y","n",,,"n",,,3,"egg-roll-factory",0,"app",,,
