"id","restaurant_id","language_id","global_course_id","name","description","display_order","available_for","time_period","enabled","added_by","added_at","disabled_by","disabled_at"
697,1628,1,0,"Beef","",9,"{\""1\"": \""y\"", \""2\"": \""y\""}",,"y",44,"2022-03-08 19:00:32",,
698,1628,1,0,"Chop Suey","Add Dry Noodle for $1.00",8,"{\""1\"": \""y\"", \""2\"": \""y\""}",,"y",44,"2022-03-08 19:00:32",,
699,1628,1,0,"Chicken","",7,"{\""1\"": \""y\"", \""2\"": \""y\""}",,"y",44,"2022-03-08 19:00:32",,
700,1628,1,0,"Best Thai Cuisine","",6,"{\""1\"": \""y\"", \""2\"": \""y\""}",,"y",44,"2022-03-08 19:00:32",,
701,1628,1,0,"Signature Veggie Options","",5,"{\""1\"": \""y\"", \""2\"": \""y\""}",,"y",44,"2022-03-08 19:00:32",,
702,1628,1,0,"Vietnamese Pho Noodle Soup","",4,"{\""1\"": \""y\"", \""2\"": \""y\""}",,"y",44,"2022-03-08 19:00:32",,
703,1628,1,0,"Fried Rice","",3,"{\""1\"": \""y\"", \""2\"": \""y\""}",,"y",44,"2022-03-08 19:00:32",,
704,1628,1,0,"Starters and Soups","",2,"{\""1\"": \""y\"", \""2\"": \""y\""}",,"y",44,"2022-03-08 19:00:32",,
705,1628,1,0,"Dim Sum Menu","",1,"{\""1\"": \""y\"", \""2\"": \""y\""}",,"y",44,"2022-03-08 19:00:32",,
706,1294,1,0,"Beverages","",12,"{\""1\"": \""y\"", \""2\"": \""y\""}",,"y",44,"2022-03-08 19:53:10",,
707,1294,1,0,"Desserts","",11,"{\""1\"": \""y\"", \""2\"": \""y\""}",,"y",44,"2022-03-08 19:53:10",,
708,1294,1,0,"Biryani Dishes","Served with vegetable curry sauce.",10,"{\""1\"": \""y\"", \""2\"": \""y\""}",,"y",44,"2022-03-08 19:53:10",,
709,1294,1,0,"Vegetables Dishes","",9,"{\""1\"": \""y\"", \""2\"": \""y\""}",,"y",44,"2022-03-08 19:53:10",,
710,1294,1,0,"Rice and Bread and Sundries","",8,"{\""1\"": \""y\"", \""2\"": \""y\""}",,"y",44,"2022-03-08 19:53:10",,
711,1294,1,0,"Curry Dishes","",7,"{\""1\"": \""y\"", \""2\"": \""y\""}",,"y",44,"2022-03-08 19:53:10",,
712,1294,1,0,"Soups and Appetizers","All our appetizers are served with mint sauce, coriander sauce and marinated carrots.",6,"{\""1\"": \""y\"", \""2\"": \""y\""}",,"y",44,"2022-03-08 19:53:10",,
713,1294,1,0,"Tasting Menu","",5,"{\""1\"": \""y\"", \""2\"": \""y\""}",,"y",44,"2022-03-08 19:53:10",,
714,1294,1,0,"Our Tandoori Specialties","Tandoori dishes are served with rice pilaf, green salad and mint sauce.",4,"{\""1\"": \""y\"", \""2\"": \""y\""}",,"y",44,"2022-03-08 19:53:10",,
715,1294,1,0,"Our Chef's Specialties","",3,"{\""1\"": \""y\"", \""2\"": \""y\""}",,"y",44,"2022-03-08 19:53:10",,
716,1294,1,0,"Khorai Dishes","",2,"{\""1\"": \""y\"", \""2\"": \""y\""}",,"y",44,"2022-03-08 19:53:10",,
717,1294,1,0,"Specials","",1,"{\""1\"": \""y\"", \""2\"": \""y\""}",,"y",44,"2022-03-08 19:53:10",,
718,1294,2,,"Spéciale","",1,"{\""1\"": \""y\"", \""2\"": \""y\""}",,"y",44,"2022-03-09 19:14:10",,
719,1294,2,,"Spécialités du Chef","",2,"{\""1\"": \""y\"", \""2\"": \""y\""}",,"y",44,"2022-03-09 19:14:14",,
720,1294,2,,"Soupes et Entrées","Toutes nos entrées servies avec sauce à la menthe, sauce coriandre et marinade aux carrotes.",3,"{\""1\"": \""y\"", \""2\"": \""y\""}",,"y",44,"2022-03-09 19:14:26",,
721,1294,2,,"Nos Spécialités du Tandoori","Plats tandoori sont servis avec riz pilaf, salade verte et sauce à la menthe.",4,"{\""1\"": \""y\"", \""2\"": \""y\""}",,"y",44,"2022-03-09 19:14:34",,
722,1294,2,,"Menu Dégustation","",5,"{\""1\"": \""y\"", \""2\"": \""y\""}",,"y",44,"2022-03-09 19:14:39",,
723,1294,2,,"Menu Dégustation","",6,"{\""1\"": \""y\"", \""2\"": \""y\""}",,"n",44,"2022-03-09 19:14:41",44,"2022-03-09 19:17:20"
724,1294,2,,"Plats au Cari","",7,"{\""1\"": \""y\"", \""2\"": \""y\""}",,"y",44,"2022-03-09 19:14:46",,
725,1294,2,,"Riz et Pain et Divers","",8,"{\""1\"": \""y\"", \""2\"": \""y\""}",,"y",44,"2022-03-09 19:14:52",,
726,1294,2,,"Nos Choix de Légumes","",9,"{\""1\"": \""y\"", \""2\"": \""y\""}",,"y",44,"2022-03-09 19:14:57",,
727,1294,2,,"Plats aux Biryanis","",10,"{\""1\"": \""y\"", \""2\"": \""y\""}",,"n",44,"2022-03-09 19:15:01",44,"2022-03-09 19:17:34"
728,1294,2,,"Plats aux Biryanis","Sont servis avec une sauce cari aux légumes.",11,"{\""1\"": \""y\"", \""2\"": \""y\""}",,"y",44,"2022-03-09 19:15:05",,
729,1294,2,,"Plats au Khorai","Un excellent cari préparé avec un mélange spécial d'epices, avec de cubes de poivrons verts, tomates et coriandre fraîche.",12,"{\""1\"": \""y\"", \""2\"": \""y\""}",,"y",44,"2022-03-09 19:15:12",,
730,1294,2,,"Desserts","",13,"{\""1\"": \""y\"", \""2\"": \""y\""}",,"y",44,"2022-03-09 19:15:17",,
731,1294,2,,"Boissons","",14,"{\""1\"": \""y\"", \""2\"": \""y\""}",,"y",44,"2022-03-09 19:15:22",,
732,1629,1,0,"Drinks","",16,"{\""1\"": \""y\"", \""2\"": \""y\""}",,"y",44,"2022-03-10 17:44:02",,
733,1629,1,0,"Hot and Spicy Food","",15,"{\""1\"": \""y\"", \""2\"": \""y\""}",,"y",44,"2022-03-10 17:44:02",,
734,1629,1,0,"Seafood","",14,"{\""1\"": \""y\"", \""2\"": \""y\""}",,"y",44,"2022-03-10 17:44:02",,
735,1629,1,0,"Beef or Pork","",13,"{\""1\"": \""y\"", \""2\"": \""y\""}",,"y",44,"2022-03-10 17:44:02",,
736,1629,1,0,"Chicken Dishes","",12,"{\""1\"": \""y\"", \""2\"": \""y\""}",,"y",44,"2022-03-10 17:44:02",,
737,1629,1,0,"Egg Foo Young","",11,"{\""1\"": \""y\"", \""2\"": \""y\""}",,"y",44,"2022-03-10 17:44:02",,
738,1629,1,0,"Chicken Soo Guy","",10,"{\""1\"": \""y\"", \""2\"": \""y\""}",,"y",44,"2022-03-10 17:44:02",,
739,1629,1,0,"Bar-B-Q Garlic","",9,"{\""1\"": \""y\"", \""2\"": \""y\""}",,"y",44,"2022-03-10 17:44:02",,
740,1629,1,0,"Sweet and Sour","",8,"{\""1\"": \""y\"", \""2\"": \""y\""}",,"y",44,"2022-03-10 17:44:02",,
741,1629,1,0,"Soft Noodle","",7,"{\""1\"": \""y\"", \""2\"": \""y\""}",,"y",44,"2022-03-10 17:44:02",,
742,1629,1,0,"Chop Suey / Chow Mein","Chow Mein same as Chop Suey. Comes with a bag of fried noodles 50 cents extra.",6,"{\""1\"": \""y\"", \""2\"": \""y\""}",,"y",44,"2022-03-10 17:44:02",,
743,1629,1,0,"Fried Rice","",5,"{\""1\"": \""y\"", \""2\"": \""y\""}",,"y",44,"2022-03-10 17:44:02",,
744,1629,1,0,"Soup","",4,"{\""1\"": \""y\"", \""2\"": \""y\""}",,"y",44,"2022-03-10 17:44:02",,
745,1629,1,0,"Appetizers and Side Orders","",3,"{\""1\"": \""y\"", \""2\"": \""y\""}",,"y",44,"2022-03-10 17:44:02",,
746,1629,1,0,"Combination Plates","",2,"{\""1\"": \""y\"", \""2\"": \""y\""}",,"y",44,"2022-03-10 17:44:02",,
747,1629,1,0,"Special Family Dinners","",1,"{\""1\"": \""y\"", \""2\"": \""y\""}",,"y",44,"2022-03-10 17:44:02",,
748,1205,1,0,"Drinks","",11,"{\""1\"": \""y\"", \""2\"": \""y\""}",,"y",44,"2022-03-14 17:52:33",,
749,1205,1,0,"Desserts","",10,"{\""1\"": \""y\"", \""2\"": \""y\""}",,"y",44,"2022-03-14 17:52:33",,
750,1205,1,0,"Special Indian Breads","",9,"{\""1\"": \""y\"", \""2\"": \""y\""}",,"y",44,"2022-03-14 17:52:33",,
751,1205,1,0,"Rice Specialties","",8,"{\""1\"": \""y\"", \""2\"": \""y\""}",,"y",44,"2022-03-14 17:52:33",,
752,1205,1,0,"Vegetarian Specialties","",7,"{\""1\"": \""y\"", \""2\"": \""y\""}",,"y",44,"2022-03-14 17:52:33",,
753,1205,1,0,"Chicken Specialties","",6,"{\""1\"": \""y\"", \""2\"": \""y\""}",,"y",44,"2022-03-14 17:52:33",,
754,1205,1,0,"Seafood Specialties","",5,"{\""1\"": \""y\"", \""2\"": \""y\""}",,"y",44,"2022-03-14 17:52:33",,
755,1205,1,0,"Beef Specialties","",4,"{\""1\"": \""y\"", \""2\"": \""y\""}",,"y",44,"2022-03-14 17:52:33",,
756,1205,1,0,"Lamb Specialties","",3,"{\""1\"": \""y\"", \""2\"": \""y\""}",,"y",44,"2022-03-14 17:52:33",,
757,1205,1,0,"Delicacies From Our Clay Oven","",2,"{\""1\"": \""y\"", \""2\"": \""y\""}",,"y",44,"2022-03-14 17:52:33",,
758,1205,1,0,"Appetizers","",1,"{\""1\"": \""y\"", \""2\"": \""y\""}",,"y",44,"2022-03-14 17:52:33",,
759,1630,1,,"Lunch Special","",1,"{\""1\"": \""y\"", \""2\"": \""y\""}",,"y",44,"2022-03-15 17:39:00",,
760,1630,1,,"Appetizers","",2,"{\""1\"": \""y\"", \""2\"": \""y\""}",,"y",44,"2022-03-15 17:39:05",,
761,1630,1,,"Soups","",3,"{\""1\"": \""y\"", \""2\"": \""y\""}",,"y",44,"2022-03-15 17:39:09",,
762,1630,1,,"Salad - Yum","",4,"{\""1\"": \""y\"", \""2\"": \""y\""}",,"y",44,"2022-03-15 17:39:15",,
763,1630,1,,"Seafood","",5,"{\""1\"": \""y\"", \""2\"": \""y\""}",,"y",44,"2022-03-15 17:39:18",,
764,1630,1,,"Curries","Rice is not included.",6,"{\""1\"": \""y\"", \""2\"": \""y\""}",,"y",44,"2022-03-15 17:39:27",,
765,1630,1,,"Chicken - Pork - Beef","",7,"{\""1\"": \""y\"", \""2\"": \""y\""}",,"y",44,"2022-03-15 17:39:34",,
766,1630,1,,"Vegetarian","",8,"{\""1\"": \""y\"", \""2\"": \""y\""}",,"y",44,"2022-03-15 17:39:42",,
767,1630,1,,"Fried Rice - Noodles","",9,"{\""1\"": \""y\"", \""2\"": \""y\""}",,"y",44,"2022-03-15 17:39:48",,
768,1630,1,,"Sides","",10,"{\""1\"": \""y\"", \""2\"": \""y\""}",,"y",44,"2022-03-15 17:39:53",,
769,1630,1,,"Beverages","",11,"{\""1\"": \""y\"", \""2\"": \""y\""}",,"y",44,"2022-03-15 17:39:59",,
770,1631,1,0,"Dinners","",19,"{\""1\"": \""y\"", \""2\"": \""y\""}",,"y",44,"2022-03-15 18:15:18",,
771,1631,1,0,"Pork","",18,"{\""1\"": \""y\"", \""2\"": \""y\""}",,"y",44,"2022-03-15 18:15:18",,
772,1631,1,0,"Beef","",17,"{\""1\"": \""y\"", \""2\"": \""y\""}",,"y",44,"2022-03-15 18:15:18",,
773,1631,1,0,"Chicken","",16,"{\""1\"": \""y\"", \""2\"": \""y\""}",,"y",44,"2022-03-15 18:15:18",,
774,1631,1,0,"Egg Foo Young","",15,"{\""1\"": \""y\"", \""2\"": \""y\""}",,"y",44,"2022-03-15 18:15:18",,
775,1631,1,0,"Fried Noodles","",14,"{\""1\"": \""y\"", \""2\"": \""y\""}",,"y",44,"2022-03-15 18:15:18",,
776,1631,1,0,"Chow Mein","",13,"{\""1\"": \""y\"", \""2\"": \""y\""}",,"y",44,"2022-03-15 18:15:18",,
777,1631,1,0,"Chop Suey","",12,"{\""1\"": \""y\"", \""2\"": \""y\""}",,"y",44,"2022-03-15 18:15:18",,
778,1631,1,0,"Fried Macaroni","",11,"{\""1\"": \""y\"", \""2\"": \""y\""}",,"y",44,"2022-03-15 18:15:18",,
779,1631,1,0,"Fried Rice","",10,"{\""1\"": \""y\"", \""2\"": \""y\""}",,"y",44,"2022-03-15 18:15:18",,
780,1631,1,0,"Appetizers","",9,"{\""1\"": \""y\"", \""2\"": \""y\""}",,"y",44,"2022-03-15 18:15:18",,
781,1631,1,0,"Soups","",8,"{\""1\"": \""y\"", \""2\"": \""y\""}",,"y",44,"2022-03-15 18:15:18",,
782,1631,1,0,"Chef's Specials","",7,"{\""1\"": \""y\"", \""2\"": \""y\""}",,"y",44,"2022-03-15 18:15:18",,
783,1631,1,0,"Canadian Food","",6,"{\""1\"": \""y\"", \""2\"": \""y\""}",,"y",44,"2022-03-15 18:15:18",,
784,1631,1,0,"Szechuan Dishes","",5,"{\""1\"": \""y\"", \""2\"": \""y\""}",,"y",44,"2022-03-15 18:15:18",,
785,1631,1,0,"Vegetables and Bean Curd","",4,"{\""1\"": \""y\"", \""2\"": \""y\""}",,"y",44,"2022-03-15 18:15:18",,
786,1631,1,0,"Seafood","",3,"{\""1\"": \""y\"", \""2\"": \""y\""}",,"y",44,"2022-03-15 18:15:18",,
787,1631,1,0,"Tip","",2,"{\""1\"": \""y\"", \""2\"": \""y\""}",,"y",44,"2022-03-15 18:15:18",,
788,1631,1,0,"Combination Plates","",1,"{\""1\"": \""y\"", \""2\"": \""y\""}",,"y",44,"2022-03-15 18:15:18",,
789,1064,1,0,"Desserts and Beverages","",21,"{\""1\"": \""y\"", \""2\"": \""y\""}",,"y",44,"2022-03-16 16:56:08",,
790,1064,1,0,"Noodle Specialties","",20,"{\""1\"": \""y\"", \""2\"": \""y\""}",,"y",44,"2022-03-16 16:56:08",,
791,1064,1,0,"Rice Dishes","",19,"{\""1\"": \""y\"", \""2\"": \""y\""}",,"y",44,"2022-03-16 16:56:08",,
792,1064,1,0,"Fried Noodle and Rice Noodle","Choice of Rice Noodle, Crispy Egg Noodle or Shanghai Noodle",18,"{\""1\"": \""y\"", \""2\"": \""y\""}",,"y",44,"2022-03-16 16:56:08",,
793,1064,1,0,"Steamed Rice Noodle","",17,"{\""1\"": \""y\"", \""2\"": \""y\""}",,"y",44,"2022-03-16 16:56:08",,
794,1064,1,0,"Congee- rice porridge","",16,"{\""1\"": \""y\"", \""2\"": \""y\""}",,"y",44,"2022-03-16 16:56:08",,
795,1064,1,0,"House Specialties","",15,"{\""1\"": \""y\"", \""2\"": \""y\""}",,"y",44,"2022-03-16 16:56:08",,
796,1064,1,0,"Noodle Soup","Choice of Egg Noodles, Rice Noodles, Vermicelli, Udon (Japanese Noodle)n& Pho (Vietnamese Noodles)",14,"{\""1\"": \""y\"", \""2\"": \""y\""}",,"y",44,"2022-03-16 16:56:08",,
797,1064,1,0,"Wonton Soup","",13,"{\""1\"": \""y\"", \""2\"": \""y\""}",,"y",44,"2022-03-16 16:56:08",,
798,1064,1,0,"Szechuan Specialties","",12,"{\""1\"": \""y\"", \""2\"": \""y\""}",,"y",44,"2022-03-16 16:56:08",,
799,1064,1,0,"Sizzling Plate","",11,"{\""1\"": \""y\"", \""2\"": \""y\""}",,"y",44,"2022-03-16 16:56:08",,
800,1064,1,0,"Seafood","",10,"{\""1\"": \""y\"", \""2\"": \""y\""}",,"y",44,"2022-03-16 16:56:08",,
801,1064,1,0,"Bird Nest","",9,"{\""1\"": \""y\"", \""2\"": \""y\""}",,"y",44,"2022-03-16 16:56:08",,
802,1064,1,0,"Egg Foo Young","",8,"{\""1\"": \""y\"", \""2\"": \""y\""}",,"y",44,"2022-03-16 16:56:08",,
803,1064,1,0,"Casserole (Hot Pot)","",7,"{\""1\"": \""y\"", \""2\"": \""y\""}",,"y",44,"2022-03-16 16:56:08",,
804,1064,1,0,"Chicken and Duck","",6,"{\""1\"": \""y\"", \""2\"": \""y\""}",,"y",44,"2022-03-16 16:56:08",,
805,1064,1,0,"Vegetable","",5,"{\""1\"": \""y\"", \""2\"": \""y\""}",,"y",44,"2022-03-16 16:56:08",,
806,1064,1,0,"Beef and Pork","",4,"{\""1\"": \""y\"", \""2\"": \""y\""}",,"y",44,"2022-03-16 16:56:08",,
807,1064,1,0,"Soups","",3,"{\""1\"": \""y\"", \""2\"": \""y\""}",,"y",44,"2022-03-16 16:56:08",,
808,1064,1,0,"Appetizers and Dim Sum","",2,"{\""1\"": \""y\"", \""2\"": \""y\""}",,"y",44,"2022-03-16 16:56:08",,
809,1064,1,0,"Dinners","",1,"{\""1\"": \""y\"", \""2\"": \""y\""}",,"y",44,"2022-03-16 16:56:08",,
810,1126,1,,"Starters","",1,"{\""1\"": \""y\"", \""2\"": \""y\""}",,"y",44,"2022-03-21 16:44:46",,
811,1126,1,,"Soups","",2,"{\""1\"": \""y\"", \""2\"": \""y\""}",,"y",44,"2022-03-21 16:44:55",,
812,1126,1,,"Salad","",3,"{\""1\"": \""y\"", \""2\"": \""y\""}",,"y",44,"2022-03-21 16:45:01",,
813,1126,1,,"Curry","Please note that curry dishes do not include rice. You may order separately.",4,"{\""1\"": \""y\"", \""2\"": \""y\""}",,"y",44,"2022-03-21 16:45:06",,
814,1126,1,,"Seafood","Please note that Seafood dishes do not include rice. You may order separately.",5,"{\""1\"": \""y\"", \""2\"": \""y\""}",,"y",44,"2022-03-21 16:45:18",,
815,1126,1,,"Vegetable Dishes","Please note that Vegetable dishes do not include rice. You may order separately.",6,"{\""1\"": \""y\"", \""2\"": \""y\""}",,"y",44,"2022-03-21 16:45:29",,
816,1126,1,,"Chicken and Pork and Beef","Please note that these dishes do not include rice. You may order separately.",7,"{\""1\"": \""y\"", \""2\"": \""y\""}",,"y",44,"2022-03-21 16:45:39",,
817,1126,1,,"Noodles Dishes","",8,"{\""1\"": \""y\"", \""2\"": \""y\""}",,"y",44,"2022-03-21 16:45:53",,
818,1126,1,,"Rice Dishes","",9,"{\""1\"": \""y\"", \""2\"": \""y\""}",,"y",44,"2022-03-21 16:45:57",,
819,1126,1,,"Side Orders","",10,"{\""1\"": \""y\"", \""2\"": \""y\""}",,"y",44,"2022-03-21 16:46:01",,
820,1126,1,,"Dinner Combos","",11,"{\""1\"": \""y\"", \""2\"": \""y\""}",,"y",44,"2022-03-21 16:46:05",,
821,1126,1,,"Drinks","",12,"{\""1\"": \""y\"", \""2\"": \""y\""}",,"y",44,"2022-03-21 16:46:08",,
822,1273,1,,"Beer","",1,"{\""1\"": \""y\"", \""2\"": \""y\""}",,"y",44,"2022-03-22 16:48:17",,
823,1273,1,,"Combos","",2,"{\""1\"": \""y\"", \""2\"": \""y\""}",,"y",44,"2022-03-22 16:48:19",,
824,1273,1,,"Soups","",3,"{\""1\"": \""y\"", \""2\"": \""y\""}",,"y",44,"2022-03-22 16:48:22",,
825,1273,1,,"Appetizers","",4,"{\""1\"": \""y\"", \""2\"": \""y\""}",,"y",44,"2022-03-22 16:48:32",,
826,1273,1,,"Seafood and Fish","",5,"{\""1\"": \""y\"", \""2\"": \""y\""}",,"y",44,"2022-03-22 16:48:38",,
827,1273,1,,"Our Tandoor","All Tandoori dishes served with rice and salad",6,"{\""1\"": \""y\"", \""2\"": \""y\""}",,"y",44,"2022-03-22 16:48:49",,
828,1273,1,,"Chicken","All chicken dishes are served boneless.",7,"{\""1\"": \""y\"", \""2\"": \""y\""}",,"y",44,"2022-03-22 16:49:02",,
829,1273,1,,"Lamb","",8,"{\""1\"": \""y\"", \""2\"": \""y\""}",,"y",44,"2022-03-22 16:49:43",,
830,1273,1,,"Vegetable Dishes","",9,"{\""1\"": \""y\"", \""2\"": \""y\""}",,"y",44,"2022-03-22 16:49:48",,
831,1273,1,,"Rice Dishes","Biryanis. This group of dishes consists of rice fried together with meats or vegetables whereby the flavour of the meat etc., permeates the rice. Biryanis are garnished with almonds, egg and fried onions, whereas the polaos (or \""pilaf\"" as the Russians would call it) is left plain. Slightly different combinations of spices are used, giving a distinctive flavour to the biryani as against the polao. All the dishes in this group may be classified as mild. All Biryanis are served with vegetable curry sauce.",10,"{\""1\"": \""y\"", \""2\"": \""y\""}",,"y",44,"2022-03-22 16:50:48",,
832,1273,1,,"Indian Bread","",11,"{\""1\"": \""y\"", \""2\"": \""y\""}",,"y",44,"2022-03-22 16:51:10",,
833,1273,1,,"Sundries","",12,"{\""1\"": \""y\"", \""2\"": \""y\""}",,"y",44,"2022-03-22 16:51:15",,
834,1273,1,,"Indian Desserts","",13,"{\""1\"": \""y\"", \""2\"": \""y\""}",,"y",44,"2022-03-22 16:51:19",,
835,1273,1,,"Beverages","",14,"{\""1\"": \""y\"", \""2\"": \""y\""}",,"y",44,"2022-03-22 16:51:24",,
836,1516,1,,"Appetizers","",1,"{\""1\"": \""y\"", \""2\"": \""y\""}",,"y",44,"2022-03-23 16:59:47",,
837,1516,1,,"Soups","",2,"{\""1\"": \""y\"", \""2\"": \""y\""}",,"y",44,"2022-03-23 16:59:50",,
838,1516,1,,"From Our Tandoor","A tandoor is a cylindrical clay oven fired by hardwood charcoal which heats the side also, thus enabling Indian breads to be cooked on the inside walls and skewered meats to be barbecued at the same time by our experienced tandoori chef. All tandoori dishes are marinated in a special yogurt mixture for twenty-four hours.",3,"{\""1\"": \""y\"", \""2\"": \""y\""}",,"y",44,"2022-03-23 16:59:59",,
839,1516,1,,"Mild Dishes","",4,"{\""1\"": \""y\"", \""2\"": \""y\""}",,"y",44,"2022-03-23 17:00:10",,
840,1516,1,,"Medium Hot Dishes","",5,"{\""1\"": \""y\"", \""2\"": \""y\""}",,"y",44,"2022-03-23 17:00:23",,
841,1516,1,,"Hot Dishes","",6,"{\""1\"": \""y\"", \""2\"": \""y\""}",,"y",44,"2022-03-23 17:00:27",,
842,1516,1,,"Vegetable Dishes","",7,"{\""1\"": \""y\"", \""2\"": \""y\""}",,"y",44,"2022-03-23 17:00:36",,
843,1516,1,,"Sundries","",8,"{\""1\"": \""y\"", \""2\"": \""y\""}",,"y",44,"2022-03-23 17:00:42",,
844,1516,1,,"Indian Bread","",9,"{\""1\"": \""y\"", \""2\"": \""y\""}",,"y",44,"2022-03-23 17:00:47",,
845,1516,1,,"Rice Dishes","",10,"{\""1\"": \""y\"", \""2\"": \""y\""}",,"y",44,"2022-03-23 17:00:52",,
846,1516,1,,"Beverages","",11,"{\""1\"": \""y\"", \""2\"": \""y\""}",,"y",44,"2022-03-23 17:00:56",,
847,1632,1,,"Papa Joe's Deals","",1,"{\""1\"": \""y\"", \""2\"": \""y\""}",,"y",44,"2022-03-24 16:46:40",,
848,1632,1,,"Pizza","Built on Quality and Taste",2,"{\""1\"": \""y\"", \""2\"": \""y\""}",,"y",44,"2022-03-24 16:46:47",,
849,1632,1,,"Dips","",4,"{\""1\"": \""y\"", \""2\"": \""y\""}",,"y",44,"2022-03-24 16:46:54",,
850,1632,1,,"Pizza 2 For 1","Place your toppings on your twin pizza any way you like.(For example if you order 2 toppings you get a total of 4 toppings that you can divide between the 2 pizza in the pop up window. Once you dress your 1st pizza you can place what's left on the next. )",5,"{\""1\"": \""y\"", \""2\"": \""y\""}",,"y",44,"2022-03-24 16:47:11",,
851,1632,1,,"Appetizers","",6,"{\""1\"": \""y\"", \""2\"": \""y\""}",,"y",44,"2022-03-24 16:47:18",,
852,1632,1,,"Pasta","Our Pasta dishes are served with our Papa Joe's Garlic Bread.",7,"{\""1\"": \""y\"", \""2\"": \""y\""}",,"y",44,"2022-03-24 16:47:33",,
853,1632,1,,"Salads","Dressings: Ranch, Italian, Creamy Caesar, Greek.",8,"{\""1\"": \""y\"", \""2\"": \""y\""}",,"y",44,"2022-03-24 16:47:45",,
854,1632,1,,"Subs","13\"" Hot Toasted! All subs are dressed with lettuce, tomatoes, pickles and house garlic sauce except for the Pizza Sub and Meatballs Sub.",9,"{\""1\"": \""y\"", \""2\"": \""y\""}",,"y",44,"2022-03-24 16:47:56",,
855,1632,1,,"Platters","All platters served with French fries and gravy. Make your fries a poutine for $2.50 extra.",10,"{\""1\"": \""y\"", \""2\"": \""y\""}",,"y",44,"2022-03-24 16:48:10",,
856,1632,1,,"Wings (Halal)","",11,"{\""1\"": \""y\"", \""2\"": \""y\""}",,"y",44,"2022-03-24 16:48:15",,
857,1632,1,,"Papa Joe's Fried Chicken","",12,"{\""1\"": \""y\"", \""2\"": \""y\""}",,"y",44,"2022-03-24 16:48:18",,
858,1632,1,,"Desserts","",13,"{\""1\"": \""y\"", \""2\"": \""y\""}",,"y",44,"2022-03-24 16:48:23",,
859,1632,1,,"Drinks","",14,"{\""1\"": \""y\"", \""2\"": \""y\""}",,"y",44,"2022-03-24 16:48:27",,
860,1633,1,,"Appetizers & Soup","",1,"{\""1\"": \""y\"", \""2\"": \""y\""}",,"y",44,"2022-03-30 18:51:43",,
861,1633,1,,"Tandoori Specials","",2,"{\""1\"": \""y\"", \""2\"": \""y\""}",,"y",44,"2022-03-30 18:51:48",,
862,1633,1,,"Hakka Style","",3,"{\""1\"": \""y\"", \""2\"": \""y\""}",,"y",44,"2022-03-30 18:51:57",,
863,1633,1,,"Non Vegetarian","",4,"{\""1\"": \""y\"", \""2\"": \""y\""}",,"y",44,"2022-03-30 18:52:00",,
864,1633,1,,"Meals To Go","",5,"{\""1\"": \""y\"", \""2\"": \""y\""}",,"y",44,"2022-03-30 18:52:05",,
865,1633,1,,"Raita & Salad","",6,"{\""1\"": \""y\"", \""2\"": \""y\""}",,"y",44,"2022-03-30 18:52:10",,
866,1633,1,,"Vegetarian","",7,"{\""1\"": \""y\"", \""2\"": \""y\""}",,"y",44,"2022-03-30 18:52:15",,
867,1633,1,,"Biryani & Pulao","",8,"{\""1\"": \""y\"", \""2\"": \""y\""}",,"y",44,"2022-03-30 18:52:23",,
868,1633,1,,"Naan & Roti","",9,"{\""1\"": \""y\"", \""2\"": \""y\""}",,"y",44,"2022-03-30 18:52:27",,
869,1633,1,,"Desserts","",10,"{\""1\"": \""y\"", \""2\"": \""y\""}",,"y",44,"2022-03-30 18:52:32",,
870,1633,1,,"Drinks","",11,"{\""1\"": \""y\"", \""2\"": \""y\""}",,"y",44,"2022-03-30 18:52:35",,
871,1285,1,,"Latest","",1,"{\""1\"": \""y\"", \""2\"": \""y\""}",,"y",44,"2022-04-07 17:00:53",,
872,1285,1,,"Chef's Specialties","",2,"{\""1\"": \""y\"", \""2\"": \""y\""}",,"y",44,"2022-04-07 17:01:00",,
873,1285,1,,"Nigiri / Sashimi","1 piece.",3,"{\""1\"": \""y\"", \""2\"": \""y\""}",,"y",44,"2022-04-07 17:01:12",,
874,1285,1,,"Hosomakis","Small rolls. 6 pieces.",4,"{\""1\"": \""y\"", \""2\"": \""y\""}",,"y",44,"2022-04-07 17:01:21",,
875,1285,1,,"Maki Rice Paper","Medium rolls. 8 pieces.",5,"{\""1\"": \""y\"", \""2\"": \""y\""}",,"y",44,"2022-04-07 17:01:33",,
876,1285,1,,"Assorted Plates","Get 6 pieces Dragon Eye with any purchase of 44 pieces and more.",6,"{\""1\"": \""y\"", \""2\"": \""y\""}",,"y",44,"2022-04-07 17:01:51",,
877,1285,1,,"Futomakis","Large rolls 5 pieces. Futomakis can be prepared as a hand roll too.",7,"{\""1\"": \""y\"", \""2\"": \""y\""}",,"y",44,"2022-04-07 17:02:08",,
878,1285,1,,"Makis","Medium rolls. 8 pieces.",8,"{\""1\"": \""y\"", \""2\"": \""y\""}",,"y",44,"2022-04-07 17:02:20",,
879,1285,1,,"Spring Makis","2 pieces.",9,"{\""1\"": \""y\"", \""2\"": \""y\""}",,"y",44,"2022-04-07 17:02:28",,
880,1285,1,,"Tartar Makis","Rice paper. 6 pieces.",10,"{\""1\"": \""y\"", \""2\"": \""y\""}",,"y",44,"2022-04-07 17:02:39",,
